METAR,RCMQ,251400Z,360,07KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,,
METAR,RCMQ,251330Z,360,07KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,,
METAR,RCMQ,251300Z,360,06KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,NOSIG,
METAR,RCMQ,251230Z,360,06KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,NOSIG,
SPECI,RCMQ,251222Z,360,07KT,9000,SCT004 BKN012 BKN020,18,17,Q1022,NOSIG,
METAR,RCMQ,251200Z,350,07KT,9999,FEW004 SCT008 BKN016 BKN012,18,16,Q1021,<strong>BECMG<,strong>
METAR,RCMQ,251130Z,340,06KT,9999,FEW004 SCT012 BKN030,18,16,Q1021,NOSIG,
METAR,RCMQ,251100Z,340,07KT,9999,FEW004 SCT012 BKN030,18,16,Q1021,NOSIG,
SPECI,RCMQ,251035Z,350,08KT,9999,FEW004 SCT012 BKN030,17,16,Q1021,NOSIG,
METAR,RCMQ,251030Z,350,08KT,9000,FEW004 BKN012 BKN030 BKN030,17,16,Q1021,<strong>BECMG<,strong>
METAR,RCMQ,251000Z,340,06KT,9000,FEW004 BKN012 BKN030,17,16,Q1021,NOSIG,
METAR,RCMQ,250930Z,330,07KT,9000,SCT004 BKN012 BKN060,18,16,Q1020,NOSIG,
METAR,RCMQ,250900Z,320,07KT,9999,SCT004 BKN012 BKN060,19,16,Q1020,NOSIG,
METAR,RCMQ,250830Z,330,07KT,9999,SCT004 BKN012 BKN040,19,16,Q1020,NOSIG,
METAR,RCMQ,250800Z,320,06KT,9999,SCT004 BKN012 BKN040,20,17,Q1020,NOSIG,
METAR,RCMQ,250730Z,310,06KT,9999,SCT004 BKN012 BKN040,21,17,Q1019,NOSIG,
SPECI,RCMQ,250705Z,320,08KT,9999,SCT004 BKN012 BKN040,20,16,Q1019,NOSIG,
METAR,RCMQ,250700Z,320,08KT,9999,SCT004 BKN016 BKN040 BKN012,20,16,Q1019,<strong>BECMG<,strong>
METAR,RCMQ,250630Z,310,08KT,9999,SCT006 BKN016 BKN100,21,16,Q1019,NOSIG,
METAR,RCMQ,250600Z,340,08KT,9999,SCT006 BKN016 BKN100,21,16,Q1020,NOSIG,
METAR,RCMQ,250530Z,340,10KT,9999,SCT008 BKN016 BKN100,23,16,Q1020,NOSIG,
METAR,RCMQ,250500Z,340,13KT,9999,FEW008 SCT016 BKN100,23,16,Q1020,NOSIG,
METAR,RCMQ,250430Z,330,12KT,9999,FEW010 SCT020 BKN100,23,16,Q1020,NOSIG,
METAR,RCMQ,250400Z,330,11KT,9999,FEW012 BKN100,24,16,Q1020,NOSIG,
METAR,RCMQ,250330Z,330,08KT,9999,FEW012 BKN100,23,17,Q1021,NOSIG,
METAR,RCMQ,250300Z,340,07KT,9999,FEW012 BKN100,23,17,Q1021,NOSIG,
METAR,RCMQ,250230Z,350,07KT,9999,FEW012 BKN080,23,18,Q1022,NOSIG,
METAR,RCMQ,250200Z,360,09KT,9999,FEW012 BKN080,21,17,Q1022,NOSIG,
METAR,RCMQ,250130Z,360,09KT,9999,FEW012 BKN080,21,18,Q1022,NOSIG,
METAR,RCMQ,250100Z,010,09KT,9999,FEW012 BKN080,19,17,Q1022,NOSIG,
METAR,RCMQ,250030Z,010,06KT,9999,FEW012 BKN080,17,16,Q1022,NOSIG,
METAR,RCMQ,250000Z,010,05KT,9999,FEW012 BKN080,17,16,Q1022,NOSIG,
METAR,RCMQ,242330Z,010,05KT,9999,SCT010 BKN060,16,16,Q1022,NOSIG,
METAR,RCMQ,242300Z,010,09KT,8000,SCT008 BKN060,16,15,Q1022,NOSIG,
METAR,RCMQ,242230Z,010,06KT,8000,FEW008 BKN080,15,15,Q1022,NOSIG,
METAR,RCMQ,242200Z,360,04KT,6000,FEW008 BKN080,15,14,Q1021,NOSIG,
METAR,RCMQ,242130Z,030,01KT,6000,SCT006 BKN080,14,14,Q1021,NOSIG,
METAR,RCMQ,242100Z,040,04KT,6000,SCT006 BKN080,14,14,Q1021,NOSIG,
METAR,RCMQ,242030Z,000,00KT,6000,SCT006 BKN080,14,13,Q1021,,
METAR,RCMQ,242000Z,000,00KT,6000,SCT006 BKN080,14,13,Q1021,,
METAR,RCMQ,241900Z,350,03KT,6000,SCT006 BKN080,14,13,Q1021,,
METAR,RCMQ,241800Z,340,04KT,6000,SCT006 BKN080,13,13,Q1021,,
METAR,RCMQ,241700Z,000,00KT,7000,3000S,SCT006 BKN080,13,12,Q1021,
METAR,RCMQ,241600Z,360,03KT,9000,4000S,SCT006,13,12,Q1021,
METAR,RCMQ,241500Z,310,03KT,6000,SCT006,13,12,Q1021,,
METAR,RCMQ,241400Z,360,04KT,8000,FEW012 SCT080,13,12,Q1020,,
