METAR,RCNN,040830Z,310,05KT,9999,FEW012 SCT040 BKN060,24,15,Q1017,NOSIG,A3004
METAR,RCNN,040800Z,340,06KT,9999,FEW012 SCT040 BKN060,25,16,Q1017,NOSIG,A3003
METAR,RCNN,040730Z,320,06KT,9999,FEW012 SCT040 BKN060,26,15,Q1017,NOSIG,A3003
METAR,RCNN,040700Z,320,06KT,9999,FEW012 SCT040 BKN060,26,16,Q1017,NOSIG,A3004
METAR,RCNN,040630Z,320,06KT,9999,FEW012 SCT040 BKN060,26,16,Q1017,NOSIG,A3004
METAR,RCNN,040600Z,350,07KT,8000,FEW012 SCT040 BKN060,26,15,Q1017,NOSIG,A3005
METAR,RCNN,040530Z,320,07KT,8000,FEW012 SCT040 BKN060,26,16,Q1018,NOSIG,A3007
METAR,RCNN,040500Z,350,07KT,7000,FEW012 SCT040 BKN060,27,15,Q1018,NOSIG,A3008
METAR,RCNN,040430Z,300,06KT,7000,FEW012 SCT040 BKN060,27,15,Q1019,NOSIG,A3010
METAR,RCNN,040400Z,320,05KT,7000,FEW012 SCT040 BKN060,26,15,Q1020,NOSIG,A3012
METAR,RCNN,040330Z,330,05KT,7000,FEW012 SCT040 BKN060,26,15,Q1020,NOSIG,A3014
METAR,RCNN,040300Z,020,02KT,7000,FEW012 SCT040 BKN060,26,15,Q1021,NOSIG,A3015
METAR,RCNN,040230Z,360,02KT,7000,FEW012 SCT040 BKN060,25,15,Q1021,NOSIG,A3016
METAR,RCNN,040200Z,030,02KT,7000,FEW012 SCT030 BKN050,24,14,Q1021,NOSIG,A3017
METAR,RCNN,040130Z,360,03KT,7000,FEW012 SCT030 BKN050,23,14,Q1022,NOSIG,A3018
METAR,RCNN,040100Z,010,03KT,7000,FEW012 SCT030 BKN050,21,14,Q1022,NOSIG,A3018
METAR,RCNN,040030Z,010,04KT,7000,FEW012 BKN050,20,14,Q1022,NOSIG,A3018
METAR,RCNN,040000Z,030,02KT,7000,FEW012 BKN050,19,14,Q1022,NOSIG,A3018
METAR,RCNN,032330Z,030,03KT,7000,FEW012 SCT025 BKN050,18,14,Q1022,NOSIG,A3018
METAR,RCNN,032300Z,020,05KT,7000,FEW012 SCT025 BKN050,18,14,Q1021,NOSIG,A3017
METAR,RCNN,032230Z,040,05KT,7000,FEW012 BKN050,17,14,Q1021,NOSIG,A3017
METAR,RCNN,032200Z,010,04KT,7000,FEW012 BKN050,17,14,Q1021,NOSIG,A3017
METAR,RCNN,032130Z,010,03KT,7000,FEW012 BKN050,17,13,Q1021,NOSIG,A3016
METAR,RCNN,032100Z,010,04KT,7000,FEW012 BKN050,17,13,Q1021,NOSIG,A3016
METAR,RCNN,032030Z,010,05KT,7000,FEW012 BKN050,17,13,Q1021,A3016,
METAR,RCNN,032000Z,030,05KT,7000,FEW012 BKN040,17,14,Q1021,A3016,
METAR,RCNN,031900Z,020,05KT,7000,FEW012 BKN040,17,13,Q1021,A3016,
METAR,RCNN,031800Z,020,05KT,7000,FEW012 BKN040,17,14,Q1021,A3017,
METAR,RCNN,031700Z,040,05KT,8000,FEW012 BKN040,18,14,Q1022,A3018,
METAR,RCNN,031600Z,020,06KT,8000,FEW012 BKN040,18,14,Q1022,A3019,
METAR,RCNN,031500Z,360,05KT,8000,FEW012 SCT050,18,14,Q1022,A3019,
METAR,RCNN,031400Z,020,06KT,8000,FEW012 SCT050,18,14,Q1022,A3019,
METAR,RCNN,031330Z,020,06KT,9000,FEW012 SCT050,18,14,Q1022,A3020,
METAR,RCNN,031300Z,010,07KT,9000,FEW012 SCT050,18,14,Q1022,A3020,
METAR,RCNN,031230Z,020,05KT,9000,FEW012 SCT050,18,14,Q1022,A3020,
METAR,RCNN,031200Z,350,04KT,9000,FEW012 SCT050,19,14,Q1022,A3019,
METAR,RCNN,031130Z,020,06KT,9000,FEW012 SCT040 BKN060,19,14,Q1022,A3018,
METAR,RCNN,031100Z,020,05KT,9000,FEW012 SCT040 BKN060,20,14,Q1022,A3018,
METAR,RCNN,031030Z,360,05KT,9000,FEW012 BKN040 BKN060,20,14,Q1021,NOSIG,A3017
METAR,RCNN,031000Z,360,07KT,9999,FEW012 SCT030 BKN050,21,14,Q1021,NOSIG,A3017
METAR,RCNN,030930Z,350,07KT,9999,FEW012 SCT030 BKN050,22,14,Q1021,NOSIG,A3016
METAR,RCNN,030923Z,350,06KT,9999,FEW012 SCT030 BKN050,22,14,Q1021,NOSIG,A3016
METAR,RCNN,030900Z,340,09KT,9999,FEW012 SCT040 BKN080,22,14,Q1021,NOSIG,A3016
METAR,RCNN,030830Z,320,08KT,9999,FEW012 SCT040 BKN080,23,14,Q1021,NOSIG,A3015
