METAR,RCKU,180300Z,350,10KT,9999,FEW012 SCT060,20,13,Q1021,NOSIG,A3017
METAR,RCKU,180230Z,350,09KT,9999,FEW012,19,13,Q1022,NOSIG,A3018
METAR,RCKU,180200Z,360,11KT,9999,FEW012,18,13,Q1022,NOSIG,A3018
METAR,RCKU,180130Z,360,11KT,9999,FEW012 SCT050,18,13,Q1022,NOSIG,A3018
METAR,RCKU,180100Z,360,11KT,9999,FEW012 SCT030 BKN050,17,13,Q1021,NOSIG,A3017
METAR,RCKU,180030Z,360,11KT,9999,FEW010 BKN030,16,13,Q1021,NOSIG,A3016
METAR,RCKU,180000Z,350,10KT,9999,FEW010 BKN030,16,13,Q1021,NOSIG,A3016
METAR,RCKU,172330Z,360,07KT,9999,FEW010 BKN030,15,13,Q1021,NOSIG,A3015
METAR,RCKU,172300Z,350,08KT,9999,FEW010 BKN030,15,12,Q1021,NOSIG,A3015
METAR,RCKU,172230Z,360,08KT,9999,SCT010 BKN016 BKN030,15,13,Q1020,NOSIG,A3014
METAR,RCKU,172200Z,360,08KT,9999,FEW012,15,13,Q1020,NOSIG,A3012
METAR,RCKU,172130Z,360,10KT,9999,FEW012 SCT030,15,13,Q1020,NOSIG,A3012
METAR,RCKU,172100Z,350,10KT,9999,FEW012 BKN030,15,13,Q1019,NOSIG,A3011
METAR,RCKU,172030Z,360,08KT,9999,FEW012 BKN030,15,13,Q1019,A3011,
METAR,RCKU,172000Z,360,07KT,9999,FEW012 BKN030,15,13,Q1019,A3011,
METAR,RCKU,171900Z,010,07KT,9999,FEW012 BKN030,15,13,Q1020,A3012,
METAR,RCKU,171800Z,350,09KT,9999,FEW012 BKN030,15,13,Q1020,A3012,
METAR,RCKU,171700Z,350,09KT,9999,FEW012 BKN030,15,13,Q1020,A3013,
METAR,RCKU,171600Z,360,10KT,9999,FEW012 BKN030,16,13,Q1020,A3012,
METAR,RCKU,171500Z,360,06KT,9999,FEW012 BKN030,16,13,Q1020,A3012,
METAR,RCKU,171400Z,360,08KT,9999,FEW012 SCT030,16,13,Q1019,A3011,
METAR,RCKU,171330Z,360,08KT,9999,FEW012 SCT030,16,13,Q1019,A3011,
METAR,RCKU,171300Z,350,12KT,9999,FEW012 SCT030,16,13,Q1019,A3010,
METAR,RCKU,171230Z,340,11KT,9999,FEW012,16,13,Q1019,A3010,
METAR,RCKU,171200Z,360,11KT,9999,FEW012,17,14,Q1018,A3008,
METAR,RCKU,171130Z,350,10KT,9999,FEW012,17,14,Q1018,A3007,
METAR,RCKU,171100Z,350,10KT,9999,FEW012,18,14,Q1017,A3005,
METAR,RCKU,171030Z,350,12KT,9999,FEW012,18,14,Q1017,A3003,
METAR,RCKU,171000Z,350,12KT,9999,FEW012,20,15,Q1016,A3002,
METAR,RCKU,170930Z,340,11KT,9999,FEW012,21,15,Q1016,A3002,
METAR,RCKU,170900Z,350,08KT,9999,FEW012,22,16,Q1016,NOSIG,A3001
METAR,RCKU,170830Z,350,08KT,9999,FEW012,23,16,Q1016,NOSIG,A3000
METAR,RCKU,170800Z,340,08KT,9999,FEW012,23,16,Q1015,NOSIG,A3000
METAR,RCKU,170730Z,340,08KT,9999,FEW012,23,16,Q1016,NOSIG,A3000
METAR,RCKU,170700Z,350,10KT,9999,FEW012,23,15,Q1016,NOSIG,A3001
METAR,RCKU,170630Z,350,10KT,9999,FEW012 BKN030,23,16,Q1016,NOSIG,A3001
METAR,RCKU,170600Z,350,11KT,9999,FEW012 BKN030,22,15,Q1017,NOSIG,A3003
METAR,RCKU,170530Z,350,11KT,9999,FEW012 BKN030,22,15,Q1017,NOSIG,A3003
METAR,RCKU,170500Z,350,09KT,9999,FEW012 BKN030,22,15,Q1017,NOSIG,A3006
METAR,RCKU,170430Z,360,09KT,9999,FEW012 BKN030,22,16,Q1018,NOSIG,A3007
METAR,RCKU,170400Z,360,09KT,9999,FEW008 SCT030,22,16,Q1018,NOSIG,A3009
METAR,RCKU,170330Z,350,09KT,9999,FEW008 SCT030,21,16,Q1019,NOSIG,A3009
METAR,RCKU,170300Z,320,08KT,9999,FEW008 SCT016 BKN030,20,16,Q1019,NOSIG,A3010
